creator;version;time;name;type;lat;lon;ele;time2;power;hr;cad
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736933;166.181635;13;2020-11-08T19:02:23Z;303;152;95
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736865;166.181602;13;2020-11-08T19:02:24Z;265;153;95
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736794;166.18157;13;2020-11-08T19:02:25Z;257;153;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736725;166.181538;13;2020-11-08T19:02:26Z;380;154;95
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736662;166.181495;13;2020-11-08T19:02:27Z;380;154;95
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736625;166.18142;13;2020-11-08T19:02:28Z;439;154;98
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736621;166.181324;13;2020-11-08T19:02:29Z;327;155;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736643;166.181248;13;2020-11-08T19:02:30Z;325;155;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73667;166.181173;13;2020-11-08T19:02:31Z;331;156;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736701;166.181077;13;2020-11-08T19:02:32Z;331;156;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736735;166.181002;13;2020-11-08T19:02:33Z;283;156;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736767;166.180916;13;2020-11-08T19:02:34Z;287;156;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.7368;166.180841;13;2020-11-08T19:02:35Z;272;156;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736832;166.180744;13;2020-11-08T19:02:36Z;304;157;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736865;166.180648;13;2020-11-08T19:02:37Z;304;157;99
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736901;166.180562;13;2020-11-08T19:02:38Z;417;157;100
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736936;166.180454;13;2020-11-08T19:02:39Z;386;158;101
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.736969;166.180358;13;2020-11-08T19:02:40Z;340;158;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737005;166.180272;13;2020-11-08T19:02:41Z;317;159;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737044;166.180165;13;2020-11-08T19:02:42Z;283;159;78
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737081;166.180058;13;2020-11-08T19:02:43Z;313;160;72
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737117;166.179961;13;2020-11-08T19:02:44Z;531;161;71
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737153;166.179864;13;2020-11-08T19:02:45Z;496;161;72
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737193;166.179757;13;2020-11-08T19:02:46Z;434;162;73
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737236;166.17965;13;2020-11-08T19:02:47Z;394;162;73
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73728;166.179521;13;2020-11-08T19:02:48Z;387;163;73
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737322;166.179414;13;2020-11-08T19:02:49Z;368;163;73
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73737;166.179307;13;2020-11-08T19:02:50Z;375;164;71
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73742;166.179199;13;2020-11-08T19:02:51Z;215;164;81
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737469;166.179092;13;2020-11-08T19:02:52Z;240;164;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737519;166.178974;13;2020-11-08T19:02:53Z;246;165;95
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737569;166.178867;13;2020-11-08T19:02:54Z;320;166;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737616;166.178759;13;2020-11-08T19:02:55Z;359;165;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737668;166.178652;13;2020-11-08T19:02:56Z;307;166;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737714;166.178545;13;2020-11-08T19:02:57Z;247;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737759;166.178437;13;2020-11-08T19:02:58Z;226;167;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737807;166.17833;13;2020-11-08T19:02:59Z;257;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737849;166.178223;13;2020-11-08T19:03:00Z;288;167;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737895;166.178105;13;2020-11-08T19:03:01Z;281;167;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737944;166.177998;13;2020-11-08T19:03:02Z;298;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737995;166.17789;13;2020-11-08T19:03:03Z;294;167;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738047;166.177783;13;2020-11-08T19:03:04Z;248;166;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738097;166.177676;13;2020-11-08T19:03:05Z;221;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73814;166.177558;13;2020-11-08T19:03:06Z;238;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738174;166.17745;13;2020-11-08T19:03:07Z;262;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738203;166.177322;13;2020-11-08T19:03:08Z;273;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738238;166.177204;13;2020-11-08T19:03:09Z;239;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738274;166.177086;13;2020-11-08T19:03:10Z;252;167;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738309;166.176978;13;2020-11-08T19:03:11Z;252;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738349;166.17685;13;2020-11-08T19:03:12Z;263;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738396;166.176742;13;2020-11-08T19:03:13Z;236;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738451;166.176635;13;2020-11-08T19:03:14Z;224;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738499;166.176528;13;2020-11-08T19:03:15Z;246;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738541;166.17641;13;2020-11-08T19:03:16Z;246;166;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738583;166.176302;13;2020-11-08T19:03:17Z;241;166;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738625;166.176184;13;2020-11-08T19:03:18Z;233;166;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738667;166.176077;13;2020-11-08T19:03:19Z;241;166;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738709;166.17597;13;2020-11-08T19:03:20Z;245;166;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738749;166.175863;13;2020-11-08T19:03:21Z;225;166;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738789;166.175745;13;2020-11-08T19:03:22Z;201;166;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738827;166.175637;13;2020-11-08T19:03:23Z;226;166;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738864;166.17553;13;2020-11-08T19:03:24Z;261;166;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738887;166.175401;13;2020-11-08T19:03:25Z;202;166;91
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738892;166.175294;13;2020-11-08T19:03:26Z;187;166;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738864;166.175176;13;2020-11-08T19:03:27Z;181;166;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738808;166.175079;13;2020-11-08T19:03:28Z;194;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738739;166.174994;13;2020-11-08T19:03:29Z;195;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738668;166.174918;13;2020-11-08T19:03:30Z;195;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738596;166.174822;13;2020-11-08T19:03:31Z;248;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738524;166.174747;13;2020-11-08T19:03:32Z;255;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738451;166.174672;13;2020-11-08T19:03:33Z;275;165;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738379;166.174575;13;2020-11-08T19:03:34Z;236;165;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738305;166.1745;13;2020-11-08T19:03:35Z;236;165;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738228;166.174414;13;2020-11-08T19:03:36Z;206;166;90
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738153;166.174339;13;2020-11-08T19:03:37Z;207;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738078;166.174264;13;2020-11-08T19:03:38Z;209;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738006;166.174167;13;2020-11-08T19:03:39Z;239;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737931;166.174092;13;2020-11-08T19:03:40Z;226;166;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737858;166.174017;13;2020-11-08T19:03:41Z;211;165;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737791;166.173921;13;2020-11-08T19:03:42Z;213;165;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737723;166.173835;13;2020-11-08T19:03:43Z;210;164;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737672;166.173738;13;2020-11-08T19:03:44Z;247;164;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737642;166.173631;13;2020-11-08T19:03:45Z;213;164;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737642;166.173513;13;2020-11-08T19:03:46Z;230;164;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737668;166.173406;13;2020-11-08T19:03:47Z;230;163;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737708;166.173298;13;2020-11-08T19:03:48Z;213;163;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73776;166.173202;13;2020-11-08T19:03:49Z;188;163;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737822;166.173116;13;2020-11-08T19:03:50Z;188;164;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737887;166.173019;13;2020-11-08T19:03:51Z;190;164;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737954;166.172934;13;2020-11-08T19:03:52Z;177;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738018;166.172837;13;2020-11-08T19:03:53Z;163;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738081;166.172751;13;2020-11-08T19:03:54Z;183;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738143;166.172655;13;2020-11-08T19:03:55Z;183;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738203;166.172569;13;2020-11-08T19:03:56Z;189;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738265;166.172472;13;2020-11-08T19:03:57Z;178;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738325;166.172386;13;2020-11-08T19:03:58Z;198;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738388;166.17229;13;2020-11-08T19:03:59Z;204;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738454;166.172204;13;2020-11-08T19:04:00Z;204;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738514;166.172107;13;2020-11-08T19:04:01Z;193;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738576;166.172032;13;2020-11-08T19:04:02Z;207;164;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738632;166.171936;13;2020-11-08T19:04:03Z;195;164;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738694;166.17185;13;2020-11-08T19:04:04Z;184;164;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738753;166.171753;13;2020-11-08T19:04:05Z;190;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738815;166.171668;13;2020-11-08T19:04:06Z;242;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738874;166.171571;13;2020-11-08T19:04:07Z;232;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738933;166.171485;13;2020-11-08T19:04:08Z;213;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738986;166.171389;13;2020-11-08T19:04:09Z;239;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739039;166.171303;13;2020-11-08T19:04:10Z;223;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739087;166.171206;13;2020-11-08T19:04:11Z;227;162;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739132;166.17112;13;2020-11-08T19:04:12Z;237;162;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739173;166.171013;13;2020-11-08T19:04:13Z;233;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739208;166.170906;13;2020-11-08T19:04:14Z;220;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73924;166.170799;13;2020-11-08T19:04:15Z;198;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739273;166.170691;13;2020-11-08T19:04:16Z;193;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739312;166.170595;13;2020-11-08T19:04:17Z;184;163;87
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739344;166.170487;13;2020-11-08T19:04:18Z;196;164;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739367;166.17038;13;2020-11-08T19:04:19Z;196;164;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739386;166.170262;13;2020-11-08T19:04:20Z;212;164;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739405;166.170155;13;2020-11-08T19:04:21Z;181;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739418;166.170048;13;2020-11-08T19:04:22Z;186;163;86
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73943;166.16994;13;2020-11-08T19:04:23Z;165;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73944;166.169822;13;2020-11-08T19:04:24Z;196;164;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739448;166.169715;13;2020-11-08T19:04:25Z;192;163;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739452;166.169608;13;2020-11-08T19:04:26Z;148;163;88
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739453;166.1695;13;2020-11-08T19:04:27Z;164;163;94
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739454;166.169372;13;2020-11-08T19:04:28Z;149;163;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739458;166.169275;13;2020-11-08T19:04:29Z;145;162;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.169168;13;2020-11-08T19:04:30Z;163;162;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739465;166.16906;13;2020-11-08T19:04:31Z;162;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739465;166.168953;13;2020-11-08T19:04:32Z;226;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.168846;13;2020-11-08T19:04:33Z;174;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.168739;13;2020-11-08T19:04:34Z;172;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.168631;13;2020-11-08T19:04:35Z;182;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.168524;13;2020-11-08T19:04:36Z;180;161;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739462;166.168417;13;2020-11-08T19:04:37Z;190;160;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739458;166.168309;13;2020-11-08T19:04:38Z;226;160;92
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739448;166.168213;13;2020-11-08T19:04:39Z;245;160;93
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739427;166.168106;13;2020-11-08T19:04:40Z;254;160;89
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739398;166.167998;13;2020-11-08T19:04:41Z;253;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739367;166.167902;13;2020-11-08T19:04:42Z;253;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739336;166.167794;13;2020-11-08T19:04:43Z;184;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739304;166.167698;13;2020-11-08T19:04:44Z;184;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739264;166.167591;13;2020-11-08T19:04:45Z;181;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73922;166.167505;13;2020-11-08T19:04:46Z;181;161;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739177;166.167408;13;2020-11-08T19:04:47Z;237;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739132;166.167301;13;2020-11-08T19:04:48Z;215;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739092;166.167194;13;2020-11-08T19:04:49Z;192;161;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739048;166.167108;13;2020-11-08T19:04:50Z;162;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.739002;166.167001;13;2020-11-08T19:04:51Z;162;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738959;166.166904;13;2020-11-08T19:04:52Z;163;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73891;166.166818;13;2020-11-08T19:04:53Z;155;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738852;166.166722;13;2020-11-08T19:04:54Z;180;160;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738789;166.166625;13;2020-11-08T19:04:55Z;243;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738717;166.16655;13;2020-11-08T19:04:56Z;223;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738636;166.166496;13;2020-11-08T19:04:57Z;223;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738553;166.166432;13;2020-11-08T19:04:58Z;195;159;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738467;166.166368;13;2020-11-08T19:04:59Z;201;160;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738379;166.166314;13;2020-11-08T19:05:00Z;160;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738296;166.16625;13;2020-11-08T19:05:01Z;122;160;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738216;166.166174;13;2020-11-08T19:05:02Z;165;159;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738153;166.166099;13;2020-11-08T19:05:03Z;167;159;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738101;166.166003;13;2020-11-08T19:05:04Z;187;158;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738072;166.165895;13;2020-11-08T19:05:05Z;217;158;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738057;166.16581;13;2020-11-08T19:05:06Z;217;157;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738053;166.165702;13;2020-11-08T19:05:07Z;203;157;83
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738049;166.165595;13;2020-11-08T19:05:08Z;235;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738049;166.165488;13;2020-11-08T19:05:09Z;236;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738049;166.16538;13;2020-11-08T19:05:10Z;198;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738051;166.165273;13;2020-11-08T19:05:11Z;198;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738051;166.165166;13;2020-11-08T19:05:12Z;196;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738049;166.165059;13;2020-11-08T19:05:13Z;180;158;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738053;166.164951;13;2020-11-08T19:05:14Z;187;158;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738058;166.164855;13;2020-11-08T19:05:15Z;194;158;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738054;166.164758;13;2020-11-08T19:05:16Z;201;158;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738043;166.164651;13;2020-11-08T19:05:17Z;201;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.73803;166.164544;13;2020-11-08T19:05:18Z;207;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738013;166.164415;13;2020-11-08T19:05:19Z;196;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738002;166.164308;13;2020-11-08T19:05:20Z;185;157;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738006;166.1642;13;2020-11-08T19:05:21Z;190;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738009;166.164093;13;2020-11-08T19:05:22Z;191;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738007;166.163986;13;2020-11-08T19:05:23Z;194;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738002;166.163878;13;2020-11-08T19:05:24Z;189;158;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737995;166.163782;13;2020-11-08T19:05:25Z;207;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.737998;166.163675;13;2020-11-08T19:05:26Z;207;157;84
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738007;166.163567;13;2020-11-08T19:05:27Z;216;158;85
StravaGPX;1.1;2020-11-08T19:02:23Z;Tour De Spartacus  (C);17;-21.738026;166.16346;13;2020-11-08T19:05:28Z;236;157;85
